,상담대분류,상담중분류,상담소분류,상담일자,상품구분,급지,해지일,AS신청유형,AS원인유형,AS처리유형,AS처리시간,cnslt_rscs_diff,rscs_yn
3133,2,18,48,2016-06-02,1,1,2018-07-31,20,73,60,5,789,False
3134,2,18,48,2016-06-02,1,1,1999-01-01,25,86,68,-1,-6362,False
3135,2,18,48,2016-06-02,1,3,1999-01-01,25,86,68,-1,-6362,False
3136,2,18,48,2016-06-02,1,1,1999-01-01,25,86,68,-1,-6362,False
3137,2,18,48,2016-06-02,1,6,2016-10-19,25,86,68,-1,139,False
3138,2,18,48,2016-06-02,1,4,1999-01-01,25,86,68,-1,-6362,False
3139,2,18,48,2016-06-02,1,6,1999-01-01,25,86,68,-1,-6362,False
3140,2,18,48,2016-06-02,1,2,2016-05-31,25,86,68,-1,-2,False
3141,2,11,22,2016-06-02,1,3,1999-01-01,15,68,54,22,-6362,False
3142,2,11,56,2016-06-02,1,3,1999-01-01,15,68,54,22,-6362,False
3143,2,18,48,2016-06-02,1,3,2016-06-02,25,86,68,-1,0,False
3144,2,18,38,2016-06-02,1,1,2018-05-09,25,86,68,-1,706,False
3145,2,18,48,2016-06-02,1,1,2016-06-02,25,86,68,-1,0,False
3146,2,18,48,2016-06-02,1,2,2016-12-12,25,86,68,-1,193,False
3147,3,8,62,2016-06-03,1,2,2016-06-03,25,86,68,-1,0,False
3148,3,8,62,2016-06-03,1,2,2016-06-03,25,86,68,-1,0,False
3149,2,11,56,2016-06-03,1,0,1999-01-01,23,68,54,0,-6363,False
3150,3,8,41,2016-06-03,1,6,1999-01-01,25,86,68,-1,-6363,False
3151,2,11,2,2016-06-03,1,2,1999-01-01,28,68,54,99,-6363,False
3152,3,8,41,2016-06-03,1,3,2019-09-18,26,100,45,1,1202,False
3153,4,10,27,2016-06-03,0,4,1999-01-01,25,86,68,-1,-6363,False
3154,4,10,27,2016-06-03,0,2,2017-07-12,25,86,68,-1,404,False
3155,4,10,27,2016-06-03,0,2,2019-11-14,25,86,68,-1,1259,False
3156,4,10,27,2016-06-03,0,3,1999-01-01,25,86,68,-1,-6363,False
3157,2,18,48,2016-06-03,1,4,2016-06-17,25,86,68,-1,14,True
3158,2,18,48,2016-06-03,1,3,1999-01-01,25,86,68,-1,-6363,False
3159,2,18,48,2016-06-03,1,0,2016-06-17,25,86,68,-1,14,True
3160,2,18,48,2016-06-03,1,1,2019-10-17,25,86,68,-1,1231,False
3161,4,10,27,2016-06-03,0,3,2018-11-07,25,86,68,-1,887,False
3162,2,18,48,2016-06-03,1,1,2016-06-09,25,86,68,-1,6,True
3163,2,11,56,2016-06-03,1,2,1999-01-01,29,73,55,1,-6363,False
3164,2,11,56,2016-06-03,1,2,1999-01-01,29,1,3,3,-6363,False
3165,2,18,48,2016-06-03,1,5,1999-01-01,13,73,60,67..99,-6363,False
3166,2,11,43,2016-06-03,1,3,1999-01-01,25,86,68,-1,-6363,False
3167,2,18,48,2016-06-03,1,5,2016-06-03,25,86,68,-1,0,False
3168,2,18,48,2016-06-03,1,6,1999-01-01,13,0,1,1,-6363,False
3169,2,18,48,2016-06-03,1,6,1999-01-01,27,73,60,9,-6363,False
3170,2,18,38,2016-06-03,1,2,2018-09-27,25,86,68,-1,846,False
3171,2,18,48,2016-06-03,1,3,2016-10-10,23,68,54,21,129,False
3172,2,18,48,2016-06-03,1,2,2016-06-08,10,73,60,6,5,True
3173,2,18,48,2016-06-03,1,1,2016-06-10,25,86,68,-1,7,True
3174,2,11,43,2016-06-03,1,6,1999-01-01,11,73,60,140,-6363,False
3175,4,10,27,2016-06-04,0,1,2016-07-30,25,86,68,-1,56,True
3176,2,11,7,2016-06-04,1,7,1999-01-01,25,86,68,-1,-6364,False
3177,4,10,27,2016-06-04,0,2,2018-12-11,25,86,68,-1,920,False
3178,4,10,27,2016-06-04,0,2,1999-01-01,25,86,68,-1,-6364,False
3179,2,18,48,2016-06-04,1,4,1999-01-01,25,86,68,-1,-6364,False
3180,2,11,34,2016-06-04,1,3,2018-05-10,23,7,7,66,705,False
3181,2,11,34,2016-06-04,1,3,2018-05-10,23,7,7,66,705,False
3182,2,11,34,2016-06-04,1,3,2018-05-10,26,68,54,5,705,False
3183,2,11,34,2016-06-04,1,3,2018-05-10,26,68,54,5,705,False
3184,2,11,7,2016-06-07,1,3,1999-01-01,25,86,68,-1,-6367,False
3185,3,7,62,2016-06-07,1,8,2015-11-25,25,86,68,-1,-195,False
3186,4,10,27,2016-06-07,0,2,1999-01-01,25,86,68,-1,-6367,False
3187,2,18,48,2016-06-07,1,7,1999-01-01,25,86,68,-1,-6367,False
3188,4,10,27,2016-06-07,0,0,1999-01-01,25,86,68,-1,-6367,False
3189,4,10,27,2016-06-07,0,2,2019-11-06,25,86,68,-1,1247,False
3190,4,10,27,2016-06-07,0,5,2016-11-01,25,86,68,-1,147,False
3191,4,10,27,2016-06-07,0,1,1999-01-01,25,86,68,-1,-6367,False
3192,4,10,27,2016-06-07,0,2,2020-02-08,25,86,68,-1,1341,False
3193,2,18,40,2016-06-07,1,0,2016-06-08,25,86,68,-1,1,True
3194,3,8,62,2016-06-07,1,0,2019-03-11,27,68,54,0,1007,False
3195,2,11,4,2016-06-07,1,2,1999-01-01,23,100,45,21,-6367,False
3196,2,11,4,2016-06-07,1,2,1999-01-01,26,100,45,2,-6367,False
3197,2,11,4,2016-06-07,1,2,1999-01-01,15,68,54,2,-6367,False
3198,4,10,27,2016-06-07,0,1,1999-01-01,25,86,68,-1,-6367,False
3199,4,10,27,2016-06-07,0,4,2017-12-04,25,86,68,-1,545,False
3200,4,10,61,2016-06-07,0,1,2017-04-14,25,86,68,-1,311,False
3201,4,10,27,2016-06-07,0,1,2017-09-14,25,86,68,-1,464,False
3202,2,11,9,2016-06-07,1,3,2018-05-28,25,86,68,-1,720,False
3203,2,18,48,2016-06-07,1,0,2016-06-17,25,86,68,-1,10,True
3204,2,18,48,2016-06-07,1,0,2016-06-07,25,86,68,-1,0,False
3205,2,18,48,2016-06-07,1,0,2016-06-07,25,86,68,-1,0,False
3206,4,10,27,2016-06-07,0,1,2016-12-05,25,86,68,-1,181,False
3207,2,18,48,2016-06-07,1,3,1999-01-01,25,86,68,-1,-6367,False
3208,2,18,46,2016-06-07,1,2,1999-01-01,25,86,68,-1,-6367,False
3209,2,18,48,2016-06-07,1,3,1999-01-01,25,86,68,-1,-6367,False
3210,3,0,19,2016-06-07,1,4,1999-01-01,13,73,60,73,-6367,False
3211,2,18,48,2016-06-07,1,6,1999-01-01,25,86,68,-1,-6367,False
3212,2,18,48,2016-06-07,1,1,2019-10-25,25,86,68,-1,1235,False
3213,2,18,48,2016-06-07,1,5,2016-06-07,25,86,68,-1,0,False
3214,2,18,48,2016-06-07,1,3,1999-01-01,25,86,68,-1,-6367,False
3215,2,18,48,2016-06-07,1,5,2016-05-03,25,86,68,-1,-35,False
3216,2,18,48,2016-06-07,1,4,2017-04-26,25,86,68,-1,323,False
3217,2,11,43,2016-06-07,1,0,1999-01-01,23,83,64,0,-6367,False
3218,2,11,43,2016-06-07,1,0,1999-01-01,27,83,64,0,-6367,False
3219,2,11,43,2016-06-07,1,0,1999-01-01,18,73,60,0,-6367,False
3220,2,11,43,2016-06-07,1,0,1999-01-01,23,83,64,0,-6367,False
3221,2,11,43,2016-06-07,1,0,1999-01-01,23,73,60,1,-6367,False
3222,2,11,43,2016-06-07,1,0,1999-01-01,26,83,64,0,-6367,False
3223,2,18,40,2016-06-07,1,4,1999-01-01,25,86,68,-1,-6367,False
3224,2,18,48,2016-06-07,1,1,1999-01-01,25,86,68,-1,-6367,False
3225,2,11,43,2016-06-07,1,1,1999-01-01,25,86,68,-1,-6367,False
3226,2,18,48,2016-06-07,1,1,2016-06-07,25,86,68,-1,0,False
3227,2,18,48,2016-06-07,1,3,1999-01-01,27,73,60,78,-6367,False
3228,2,18,48,2016-06-07,1,1,1999-01-01,25,86,68,-1,-6367,False
3229,2,18,48,2016-06-07,1,1,2016-06-10,25,86,68,-1,3,True
3230,3,8,47,2016-06-08,1,2,2017-11-27,25,86,68,-1,537,False
3231,3,7,41,2016-06-08,1,2,1999-01-01,25,86,68,-1,-6368,False
3232,3,7,62,2016-06-08,1,8,2015-05-19,25,86,68,-1,-386,False
3233,2,11,7,2016-06-08,1,2,1999-01-01,25,86,68,-1,-6368,False
3234,2,11,10,2016-06-08,1,1,1999-01-01,25,86,68,-1,-6368,False
3235,4,10,27,2016-06-08,0,2,2018-03-28,25,86,68,-1,658,False
3236,4,10,27,2016-06-08,0,2,2016-09-26,25,86,68,-1,110,False
3237,4,10,27,2016-06-08,0,1,2017-04-17,25,86,68,-1,313,False
3238,4,10,27,2016-06-08,0,4,1999-01-01,25,86,68,-1,-6368,False
3239,2,11,0,2016-06-08,1,7,2018-06-04,25,86,68,-1,726,False
3240,4,10,27,2016-06-08,0,4,2017-11-14,25,86,68,-1,524,False
3241,4,10,27,2016-06-08,0,1,1999-01-01,25,86,68,-1,-6368,False
3242,3,7,28,2016-06-08,1,5,2020-05-29,25,86,68,-1,1451,False
3243,2,11,7,2016-06-08,1,3,2020-06-26,25,86,68,-1,1479,False
3244,2,11,7,2016-06-08,1,3,2020-06-26,25,86,68,-1,1479,False
3245,2,11,7,2016-06-08,1,3,2020-06-26,25,86,68,-1,1479,False
3246,2,18,48,2016-06-08,1,5,2020-06-15,25,86,68,-1,1468,False
3247,4,10,27,2016-06-08,0,1,2018-10-02,25,86,68,-1,846,False
3248,2,11,43,2016-06-08,1,1,2018-10-16,25,86,68,-1,860,False
3249,2,18,48,2016-06-08,1,1,1999-01-01,26,68,54,3,-6368,False
3250,2,18,48,2016-06-08,1,1,1999-01-01,27,68,54,4,-6368,False
3251,2,18,48,2016-06-08,1,3,1999-01-01,25,86,68,-1,-6368,False
3252,4,10,27,2016-06-08,0,6,2016-06-17,25,86,68,-1,9,True
3253,2,18,48,2016-06-08,1,2,2016-06-14,25,86,68,-1,6,True
3254,2,18,48,2016-06-08,1,1,1999-01-01,25,86,68,-1,-6368,False
3255,2,18,48,2016-06-08,1,4,2016-09-23,25,86,68,-1,107,False
3256,2,18,48,2016-06-08,1,1,2018-08-01,25,86,68,-1,784,False
3257,2,18,48,2016-06-08,1,4,2016-06-09,25,86,68,-1,1,True
3258,2,18,48,2016-06-08,1,5,2016-06-08,25,86,68,-1,0,False
3259,2,18,48,2016-06-08,1,1,1999-01-01,25,86,68,-1,-6368,False
3260,2,18,48,2016-06-08,1,2,1999-01-01,25,86,68,-1,-6368,False
3261,2,18,48,2016-06-08,1,6,2016-06-10,25,86,68,-1,2,True
3262,2,11,22,2016-06-09,1,5,1999-01-01,13,73,60,52,-6369,False
3263,2,18,40,2016-06-09,1,3,2016-07-04,25,86,68,-1,25,True
3264,4,10,27,2016-06-09,0,5,2016-06-20,25,86,68,-1,11,True
3265,4,10,27,2016-06-09,0,2,1999-01-01,25,86,68,-1,-6369,False
3266,4,10,27,2016-06-09,0,3,2017-06-16,25,86,68,-1,372,False
3267,2,18,48,2016-06-09,1,1,2018-09-19,26,80,82,24,832,False
3268,4,10,27,2016-06-09,0,0,2016-08-01,25,86,68,-1,53,True
3269,2,11,22,2016-06-09,1,3,1999-01-01,23,5,57,46..99,-6369,False
3270,2,11,8,2016-06-09,1,8,2015-01-26,25,86,68,-1,-500,False
3271,2,18,48,2016-06-09,1,1,1999-01-01,25,86,68,-1,-6369,False
3272,2,11,8,2016-06-09,1,4,1999-01-01,25,86,68,-1,-6369,False
3273,2,18,48,2016-06-09,1,1,1999-01-01,25,86,68,-1,-6369,False
3274,2,18,40,2016-06-09,1,1,2016-06-14,25,86,68,-1,5,True
3275,2,18,48,2016-06-09,1,2,2016-06-10,25,86,68,-1,1,True
3276,2,18,48,2016-06-09,1,3,2017-09-29,25,86,68,-1,477,False
3277,2,18,48,2016-06-09,1,0,2016-02-17,25,86,68,-1,-113,False
3278,2,18,48,2016-06-09,1,2,2017-04-28,25,86,68,-1,323,False
3279,2,18,48,2016-06-09,1,1,2017-04-24,23,68,54,0,319,False
