data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16
1,0,2,20170315,0,133,0,1,20151120,20190305,26,62,57,20180821,20180821,1
1,0,2,20170315,0,133,0,1,20151120,20190305,26,62,57,20180901,20180903,51
1,0,2,20170315,0,133,0,1,20151120,20190305,16,57,48,20151121,20151123,51
1,0,2,20170315,0,133,0,1,20151120,20190305,26,57,48,20160123,20160123,0
1,0,2,20170315,0,133,0,1,20151120,20190305,13,62,57,20180831,20180831,1
1,0,2,20170315,0,133,0,1,20151120,20190305,15,62,57,20170613,20170613,1
1,0,2,20170315,0,133,0,1,20151120,20190305,26,57,48,20170822,20170823,27
1,0,2,20170315,0,133,0,1,20151120,20190305,26,86,40,20171002,20171002,2
1,0,2,20170315,0,133,0,1,20151120,20190305,16,57,48,20151231,20160102,36
1,0,2,20170315,0,133,0,1,20151120,20190305,25,62,57,20180803,20180803,2
1,0,2,20170315,0,133,0,1,20151120,20190305,18,62,57,20170408,20170410,43.99
1,0,2,20170315,0,133,0,1,20151120,20190305,16,57,48,20181002,20181003,25.99
1,0,2,20170315,0,133,0,1,20151120,20190305,28,86,40,20170314,20170314,8
1,0,2,20170315,0,133,0,1,20151120,20190305,26,62,57,20170910,20170913,79
1,0,2,20170315,0,133,0,1,20151120,20190305,13,62,57,20180123,20180124,23
1,0,2,20170315,0,133,0,1,20151120,20190305,26,0,1,20160127,20160127,0
1,0,2,20170315,0,133,0,1,20151120,20190305,25,57,48,20180630,20180702,51
1,0,2,20170315,0,133,0,1,20151120,20190305,13,62,57,20170324,20170325,18
1,0,2,20170315,0,133,0,1,20151120,20190305,13,62,57,20170727,20170728,22
1,0,2,20170315,0,133,0,1,20151120,20190305,25,62,57,20180709,20180709,1
1,0,2,20170315,0,133,0,1,20151120,20190305,21,52,45,20171205,20171206,25
1,0,2,20170315,0,133,0,1,20151120,20190305,20,0,1,20160708,20160708,1
1,0,2,20170315,0,133,0,1,20151120,20190305,31,62,57,20180411,20180412,19
1,0,2,20170315,0,133,0,1,20151120,20190305,13,57,48,20180124,20180125,17
1,0,2,20170315,0,133,0,1,20151120,20190305,25,86,40,20170317,20170318,21
1,0,2,20170315,0,133,0,1,20151120,20190305,22,57,48,20151203,20151204,25
1,0,2,20170315,0,133,0,1,20151120,20190305,26,57,48,20160302,20160302,2
1,0,2,20170315,0,133,0,1,20151120,20190305,18,57,48,20181125,20181126,19
1,0,2,20170315,0,133,0,1,20151120,20190305,26,57,48,20181008,20181013,114
1,0,2,20170315,0,133,0,1,20151120,20190305,26,57,48,20180518,20180522,100
1,0,11,20170315,0,77,0,7,20160526,20170417,26,57,48,20170315,20170315,3
1,0,3,20170316,0,202,1,7,20140307,20170316,26,57,48,20161223,20170316,1987
1,0,6,20170316,0,156,2,0,20150413,20200605,13,62,50,20171103,20171103,4
1,0,6,20170316,0,156,2,0,20150413,20200605,23,62,57,20180424,20180424,7
1,0,6,20170316,0,156,2,0,20150413,20200605,23,52,45,20170712,20170713,24
1,0,6,20170316,0,156,2,0,20150413,20200605,15,62,57,20161031,20161101,25.99
1,0,6,20170316,0,156,2,0,20150413,20200605,26,57,48,20180809,20180810,16
1,0,6,20170316,0,156,2,0,20150413,20200605,25,62,57,20170627,20170627,1
1,0,6,20170316,0,156,2,0,20150413,20200605,16,53,46,20170616,20170616,2
1,0,6,20170316,0,156,2,0,20150413,20200605,16,86,40,20170414,20170414,3
1,0,4,20170316,0,117,0,1,20150702,20200213,25,0,1,20180817,20180817,0
1,0,4,20170316,0,117,0,1,20150702,20200213,25,0,1,20180817,20180817,0
1,0,4,20170316,0,117,0,1,20150702,20200213,26,86,40,20180815,20180816,23
1,0,4,20170316,0,117,0,1,20150702,20200213,26,86,40,20180815,20180816,23
1,0,4,20170316,0,117,0,1,20150702,20200213,18,86,40,20170308,20170308,0
1,0,4,20170316,0,117,0,1,20150702,20200213,18,86,40,20170308,20170308,0
1,0,4,20170316,0,117,0,1,20150702,20200213,15,57,48,20180818,20180818,2
1,0,4,20170316,0,117,0,1,20150702,20200213,15,57,48,20180818,20180818,2
1,0,4,20170316,0,117,0,1,20150702,20200213,25,57,48,20150707,20150708,21
1,0,4,20170316,0,117,0,1,20150702,20200213,25,57,48,20150707,20150708,21
1,0,4,20170316,0,117,0,1,20150702,20200213,26,62,57,20170714,20170715,22
1,0,4,20170316,0,117,0,1,20150702,20200213,26,62,57,20170714,20170715,22
1,0,4,20170316,0,117,0,1,20150702,20200213,25,57,48,20180726,20180727,24
1,0,4,20170316,0,117,0,1,20150702,20200213,25,57,48,20180726,20180727,24
1,0,4,20170316,0,117,0,1,20150702,20200213,23,57,48,20170323,20170324,23
1,0,4,20170316,0,117,0,1,20150702,20200213,23,57,48,20170323,20170324,23
1,0,4,20170316,0,117,0,1,20150702,20200213,22,66,58,20180813,20180813,3
1,0,4,20170316,0,117,0,1,20150702,20200213,22,66,58,20180813,20180813,3
1,0,4,20170316,0,117,0,1,20150702,20200213,20,86,40,20181011,20181012,22
1,0,4,20170316,0,117,0,1,20150702,20200213,20,86,40,20181011,20181012,22
1,0,4,20170316,0,117,0,1,20150702,20200213,26,86,40,20170607,20170610,72
1,0,4,20170316,0,117,0,1,20150702,20200213,26,86,40,20170607,20170610,72
1,0,4,20170316,0,117,0,1,20150702,20200213,26,86,40,20160516,20160518,46
1,0,4,20170316,0,117,0,1,20150702,20200213,26,86,40,20160516,20160518,46
1,0,4,20170316,0,117,0,1,20150702,20200213,13,86,40,20180617,20180618,17
1,0,4,20170316,0,117,0,1,20150702,20200213,13,86,40,20180617,20180618,17
1,0,4,20170316,0,117,0,1,20150702,20200213,25,86,40,20170706,20170708,48
1,0,4,20170316,0,117,0,1,20150702,20200213,25,86,40,20170706,20170708,48
1,0,4,20170316,0,117,0,1,20150702,20200213,16,86,40,20170316,20170317,20
1,0,4,20170316,0,117,0,1,20150702,20200213,16,86,40,20170316,20170317,20
1,0,4,20170316,0,117,0,1,20150702,20200213,26,62,57,20151106,20151107,23
1,0,4,20170316,0,117,0,1,20150702,20200213,26,62,57,20151106,20151107,23
1,0,4,20170316,0,117,0,1,20150702,20200213,25,86,40,20180520,20180521,20
1,0,4,20170316,0,117,0,1,20150702,20200213,25,86,40,20180520,20180521,20
1,0,4,20170316,0,117,0,1,20150702,20200213,26,86,40,20161017,20161018,25.99
1,0,4,20170316,0,117,0,1,20150702,20200213,26,86,40,20161017,20161018,25.99
1,0,4,20170316,0,117,0,1,20150702,20200213,16,57,48,20170315,20170316,28.99
1,0,4,20170316,0,117,0,1,20150702,20200213,16,57,48,20170315,20170316,28.99
1,0,4,20170316,0,117,0,1,20150702,20200213,16,0,1,20170316,20170316,2
1,0,4,20170316,0,117,0,1,20150702,20200213,16,0,1,20170316,20170316,2
1,0,4,20170316,0,117,0,1,20150702,20200213,26,0,1,20160731,20160801,21
1,0,4,20170316,0,117,0,1,20150702,20200213,26,0,1,20160731,20160801,21
1,0,4,20170316,0,117,0,1,20150702,20200213,26,62,57,20151112,20151113,13
1,0,4,20170316,0,117,0,1,20150702,20200213,26,62,57,20151112,20151113,13
1,0,4,20170316,0,117,0,1,20150702,20200213,18,86,40,20180817,20180817,3
1,0,4,20170316,0,117,0,1,20150702,20200213,18,86,40,20180817,20180817,3
1,0,4,20170316,0,117,0,1,20150702,20200213,13,57,48,20180101,20180102,18
1,0,4,20170316,0,117,0,1,20150702,20200213,13,57,48,20180101,20180102,18
1,0,4,20170316,0,117,0,1,20150702,20200213,28,57,48,20180902,20180903,20
1,0,4,20170316,0,117,0,1,20150702,20200213,13,62,57,20170625,20170626,14
1,0,4,20170316,0,117,0,1,20150702,20200213,28,57,48,20180902,20180903,20
1,0,4,20170316,0,117,0,1,20150702,20200213,13,62,57,20170625,20170626,14
1,0,11,20170316,0,158,2,0,20170113,20170316,23,62,57,20170310,20170311,25
1,0,11,20170316,0,164,1,2,20170308,NaN,22,57,48,20180129,20180130,20
1,0,11,20170316,0,164,1,2,20170308,NaN,11,72,60,20170316,20170316,1
1,0,11,20170316,0,164,1,2,20170308,NaN,31,57,48,20170714,20170714,5
1,0,11,20170316,0,164,1,2,20170308,NaN,15,57,48,20180707,20180709,52
1,0,3,20170317,0,202,1,7,20140828,20190813,25,64,57,20170131,20170322,1195
1,0,9,20170317,0,132,0,1,20160607,20170515,15,57,48,20170317,20170318,17
1,0,9,20170317,0,132,0,1,20160607,20170515,15,53,46,20170413,20170415,51
1,0,9,20170317,0,132,0,1,20160607,20170515,15,57,48,20170407,20170407,4
1,0,9,20170317,0,132,0,1,20160607,20170515,18,57,48,20170410,20170411,20
1,0,9,20170317,0,132,0,1,20160607,20170515,25,57,48,20170322,20170324,45
1,0,9,20170320,0,244,1,3,20160127,NaN,25,57,48,20160130,20160131,18
1,0,9,20170320,0,244,1,3,20160127,NaN,26,86,40,20170318,20170320,49
1,0,9,20170320,0,244,1,3,20160127,NaN,13,57,48,20161124,20161124,1
1,0,11,20170321,0,160,2,1,20091128,20181123,23,57,48,20151127,20151127,3
1,0,11,20170321,0,160,2,1,20091128,20181123,23,77,73,20151204,20151205,18
1,0,6,20170322,0,227,1,2,20130424,NaN,25,86,40,20190207,20190208,25
1,0,6,20170322,0,227,1,2,20130424,NaN,25,52,45,20190115,20190116,21
1,0,6,20170322,0,227,1,2,20130424,NaN,25,62,50,20190121,20190121,3
1,0,6,20170322,0,227,1,2,20130424,NaN,25,57,48,20180528,20180528,1
1,0,9,20170322,0,77,0,2,20150804,NaN,25,52,45,20160217,20160218,22
1,0,9,20170322,0,77,0,2,20150804,NaN,25,52,45,20160217,20160218,22
1,0,9,20170322,0,77,0,2,20150804,NaN,23,52,45,20170102,20170103,18
1,0,9,20170322,0,77,0,2,20150804,NaN,23,52,45,20170102,20170103,18
1,0,9,20170322,0,77,0,2,20150804,NaN,18,57,48,20170722,20170724,43
1,0,9,20170322,0,77,0,2,20150804,NaN,18,57,48,20170722,20170724,43
1,0,9,20170322,0,77,0,2,20150804,NaN,23,52,45,20181005,20181005,5
1,0,9,20170322,0,77,0,2,20150804,NaN,23,52,45,20181005,20181005,5
1,0,9,20170322,0,77,0,2,20150804,NaN,25,2,2,20180901,20180901,2
1,0,9,20170322,0,77,0,2,20150804,NaN,25,2,2,20180901,20180901,2
1,0,9,20170322,0,77,0,2,20150804,NaN,18,62,50,20170322,20170323,31.99
1,0,9,20170322,0,77,0,2,20150804,NaN,18,62,50,20170322,20170323,31.99
1,0,11,20170327,0,46,2,0,20170323,NaN,23,62,57,20170919,20170919,2
1,0,5,20170328,0,192,1,3,20141015,NaN,18,64,57,20200214,20200214,7
1,0,5,20170328,0,192,1,3,20141015,NaN,25,57,48,20171005,20171006,22
1,0,5,20170328,0,192,1,3,20141015,NaN,15,57,48,20141025,20141025,2
1,0,2,20170329,0,225,1,3,20160801,NaN,23,57,48,20170919,20170919,0
1,0,2,20170329,0,225,1,3,20160801,NaN,26,57,48,20171220,20171220,1
1,0,2,20170329,0,225,1,3,20160801,NaN,26,57,48,20170328,20170329,20
1,0,5,20170331,0,112,0,4,20151105,20170403,26,85,84,20160612,20160613,24
1,0,9,20170331,0,91,0,4,20161206,NaN,18,62,57,20170330,20170331,16
1,0,9,20170331,0,91,0,4,20161206,NaN,18,62,57,20170331,20170401,24
1,0,5,20170401,0,194,1,3,20071001,20180918,26,64,57,20170924,20170925,23
1,0,5,20170401,0,194,1,3,20071001,20180918,23,75,69,20180918,20180918,2
1,0,9,20170405,0,198,1,3,20160811,NaN,26,57,48,20200220,20200221,20
1,0,6,20170406,0,119,1,2,20140301,20190304,26,57,48,20140626,20140627,20
1,0,6,20170406,0,119,1,2,20140301,20190304,22,57,48,20180613,20180614,15
1,0,6,20170406,0,119,1,2,20140301,20190304,25,57,48,20160322,20160322,2
1,0,6,20170406,0,119,1,2,20140301,20190304,11,57,48,20150430,20150502,40
1,0,6,20170406,0,119,1,2,20140301,20190304,18,86,40,20140914,20140915,23
1,0,6,20170406,0,119,1,2,20140301,20190304,27,86,40,20140630,20140630,3
1,0,6,20170406,0,119,1,2,20140301,20190304,25,57,48,20160229,20160229,4
1,0,6,20170406,0,119,1,2,20140301,20190304,25,0,1,20140707,20140708,14
1,0,6,20170406,0,119,1,2,20140301,20190304,26,86,40,20140708,20140709,25
1,0,6,20170406,0,119,1,2,20140301,20190304,15,57,48,20161102,20161102,3
1,0,6,20170406,0,119,1,2,20140301,20190304,15,57,48,20161210,20161210,2
1,0,6,20170408,0,93,0,5,20071004,NaN,23,62,57,20150420,20150421,24
1,0,6,20170408,0,93,0,5,20071004,NaN,28,86,40,20140307,20140308,21
1,0,6,20170408,0,93,0,5,20071004,NaN,15,62,57,20190730,20190730,5
1,0,6,20170408,0,93,0,5,20071004,NaN,15,62,57,20140102,20140103,19
1,0,6,20170408,0,93,0,5,20071004,NaN,31,62,57,20141107,20141108,24
1,0,6,20170408,0,93,0,5,20071004,NaN,13,62,57,20180710,20180711,22
1,0,6,20170408,0,93,0,5,20071004,NaN,26,62,57,20150904,20150905,17
1,0,6,20170408,0,93,0,5,20071004,NaN,26,62,57,20140912,20140913,20
1,0,11,20170411,0,200,1,4,20121117,NaN,23,7,8,20140825,20140825,5
1,0,11,20170411,0,200,1,4,20121117,NaN,15,57,48,20171211,20171211,0
1,0,6,20170412,0,249,1,3,20100524,20180628,21,77,73,20180406,20180406,0
1,0,6,20170412,0,154,2,1,20130709,NaN,23,75,69,20151203,20151203,4
1,0,6,20170412,0,154,2,1,20130709,NaN,13,3,3,20151008,20151008,0
1,0,6,20170412,0,154,2,1,20130709,NaN,21,62,50,20170411,20170411,0
1,0,6,20170412,0,154,2,1,20130709,NaN,26,57,48,20150131,20150131,0
1,0,11,20170413,0,182,1,3,20170124,NaN,23,52,45,20190719,20190720,22
1,0,9,20170414,0,165,0,2,20140627,20170720,25,2,2,20141115,20141118,64
1,0,9,20170414,0,165,0,2,20140627,20170720,23,70,61,20150520,20150521,23
1,0,9,20170414,0,165,0,2,20140627,20170720,23,50,37,20170414,20170414,2
1,0,9,20170414,0,165,0,2,20140627,20170720,25,0,1,20141223,20141224,25
1,0,11,20170414,0,179,2,2,20150630,NaN,15,57,48,20160906,20160906,0
1,0,11,20170414,0,179,2,2,20150630,NaN,26,70,69,20160805,20160805,1
1,0,11,20170414,0,179,2,2,20150630,NaN,13,57,48,20181015,20181015,4
1,0,8,20170414,0,108,1,2,20170412,20200427,23,57,48,20180613,20180614,14
1,0,8,20170414,0,108,1,2,20170412,20200427,31,85,84,20180830,20180831,19
1,0,0,20170415,0,25,2,1,20161119,20170428,26,62,57,20170414,20170417,58.99
1,0,0,20170415,0,25,2,1,20161119,20170428,26,62,57,20170321,20170321,2
1,0,8,20170417,0,108,1,2,20170412,20200427,23,57,48,20180613,20180614,14
1,0,8,20170417,0,108,1,2,20170412,20200427,23,57,48,20180613,20180614,14
1,0,8,20170417,0,108,1,2,20170412,20200427,31,85,84,20180830,20180831,19
1,0,8,20170417,0,108,1,2,20170412,20200427,31,85,84,20180830,20180831,19
1,0,8,20170417,0,53,2,1,20170415,NaN,15,0,1,20191013,20191013,0
1,0,8,20170418,0,145,2,0,20131107,20170516,11,57,48,20170506,20170506,1
1,0,11,20170418,0,233,1,6,20160319,NaN,15,53,47,20180324,20180403,242
1,0,11,20170418,0,233,1,6,20160319,NaN,26,62,57,20161122,20161123,25
1,0,11,20170418,0,233,1,6,20160319,NaN,26,70,61,20161206,20161207,24
1,0,11,20170418,0,233,1,6,20160319,NaN,25,62,57,20160803,20160804,23
1,0,11,20170418,0,233,1,6,20160319,NaN,23,70,61,20170925,20170927,49
1,0,6,20170420,0,197,1,3,20020701,NaN,23,0,1,20190828,20190829,18
1,0,6,20170420,0,197,1,3,20020701,NaN,25,1,2,20170814,20170814,7
1,0,6,20170420,0,197,1,3,20020701,NaN,26,62,50,20180831,20180903,67
1,0,6,20170420,0,197,1,3,20020701,NaN,26,62,50,20180903,20180903,0
1,0,6,20170420,0,197,1,3,20020701,NaN,23,62,57,20200128,20200129,25
1,0,6,20170420,0,197,1,3,20020701,NaN,13,62,57,20170428,20170501,76
1,0,6,20170420,0,197,1,3,20020701,NaN,27,62,57,20160502,20160503,20
1,0,6,20170420,0,197,1,3,20020701,NaN,13,62,57,20160523,20160526,75
1,0,6,20170420,0,197,1,3,20020701,NaN,20,62,57,20171230,20180103,97
1,0,2,20170420,0,221,1,3,20020709,NaN,23,62,57,20170420,20170420,2
1,0,2,20170420,0,221,1,3,20020709,NaN,21,70,61,20200417,20200417,5
1,0,6,20170420,0,93,0,5,20071004,NaN,15,62,57,20190730,20190730,5
1,0,6,20170420,0,93,0,5,20071004,NaN,15,62,57,20140102,20140103,19
1,0,6,20170420,0,93,0,5,20071004,NaN,31,62,57,20141107,20141108,24
1,0,6,20170420,0,93,0,5,20071004,NaN,13,62,57,20180710,20180711,22
1,0,6,20170420,0,93,0,5,20071004,NaN,26,62,57,20150904,20150905,17
1,0,6,20170420,0,93,0,5,20071004,NaN,26,62,57,20140912,20140913,20
1,0,6,20170420,0,93,0,5,20071004,NaN,23,62,57,20150420,20150421,24
1,0,6,20170420,0,93,0,5,20071004,NaN,28,86,40,20140307,20140308,21
1,0,7,20170420,0,223,1,7,20100325,NaN,26,72,60,20141212,20141230,428
1,0,11,20170420,0,243,1,3,20150710,20170420,26,57,48,20150711,20150713,45
1,0,8,20170420,0,131,0,1,20170418,NaN,26,57,48,20190611,20190618,173
1,0,8,20170420,0,131,0,1,20170418,NaN,23,51,45,20170424,20170425,21
1,0,8,20170420,0,131,0,1,20170418,NaN,28,57,48,20180207,20180208,25.99
1,0,8,20170420,0,131,0,1,20170418,NaN,20,62,57,20200330,20200331,27
1,0,11,20170424,0,233,1,6,20160723,NaN,26,62,57,20170809,20170809,0
1,0,11,20170424,0,233,1,6,20160723,NaN,23,62,57,20170422,20170425,66
1,0,11,20170424,0,233,1,6,20160723,NaN,21,62,50,20200327,20200328,28..99
1,0,11,20170424,0,233,1,6,20160723,NaN,31,57,48,20200625,20200629,97..99
1,0,2,20170425,0,97,0,3,20100208,20180911,30,72,60,20160919,20160921,52.99
1,0,2,20170425,0,97,0,3,20100208,20180911,22,64,87,20150308,20150309,22
1,0,2,20170425,0,97,0,3,20100208,20180911,25,57,48,20170424,20170425,20
1,0,2,20170425,0,97,0,3,20100208,20180911,26,70,61,20170417,20170418,22
1,0,11,20170428,0,55,2,2,20170425,NaN,13,57,48,20171021,20171021,0
1,0,7,20170504,0,194,1,7,20110826,NaN,20,64,50,20170510,20170510,0
1,0,7,20170504,0,194,1,7,20110826,NaN,23,7,8,20150527,20150605,208
1,0,9,20170506,0,175,2,0,20150303,20180409,26,70,69,20160510,20160510,0
1,0,9,20170506,0,175,2,0,20150303,20180409,13,57,48,20170505,20170505,2
1,0,5,20170508,0,167,0,4,20060601,NaN,25,70,61,20140213,20140214,27
1,0,5,20170508,0,167,0,4,20060601,NaN,22,62,50,20160920,20160921,18
1,0,5,20170508,0,167,0,4,20060601,NaN,22,62,57,20160905,20160906,22
1,0,5,20170508,0,167,0,4,20060601,NaN,23,70,61,20160630,20160701,28
1,0,9,20170508,0,51,2,2,20160430,20190923,23,70,61,20170508,20170508,8
1,0,9,20170508,0,51,2,2,20160430,20190923,23,70,61,20160816,20160816,0
1,0,9,20170508,0,51,2,2,20160430,20190923,23,77,73,20160602,20160602,0
1,0,9,20170508,0,51,2,2,20160430,20190923,23,70,61,20170406,20170406,1
1,0,9,20170508,0,43,2,1,20160728,NaN,26,57,48,20170506,20170506,1
1,0,9,20170508,0,43,2,1,20160728,NaN,16,57,48,20160801,20160801,8
1,0,9,20170508,0,2,0,3,20170314,20170609,25,57,48,20170413,20170414,23
1,0,9,20170508,0,2,0,3,20170314,20170609,25,57,48,20170411,20170412,20
1,0,9,20170509,0,82,0,4,20030716,NaN,15,62,57,20150324,20150325,25.99
1,0,9,20170509,0,82,0,4,20030716,NaN,23,70,61,20170508,20170509,23
1,0,5,20170509,0,90,0,4,20150803,NaN,23,57,48,20170504,20170504,3
1,0,5,20170509,0,90,0,4,20150803,NaN,23,52,45,20170506,20170506,4
1,0,5,20170509,0,90,0,4,20150803,NaN,23,7,8,20170509,20170510,24
1,0,5,20170509,0,90,0,4,20150803,NaN,23,0,1,20160124,20160124,1
1,0,9,20170512,0,43,2,1,20160707,20170512,23,57,48,20170509,20170509,0
1,0,9,20170512,0,4,0,3,20160921,20170530,23,70,61,20170511,20170513,49
1,0,9,20170512,0,4,0,3,20160921,20170530,11,0,1,20161114,20161115,25
1,0,4,20170512,0,192,1,3,20161126,NaN,23,57,48,20170512,20170512,7
1,0,3,20170515,0,202,1,7,20160723,NaN,23,57,48,20170417,20170523,871
1,0,11,20170516,0,32,2,1,20080531,NaN,23,57,48,20170823,20170825,40
1,0,11,20170516,0,32,2,1,20080531,NaN,18,62,50,20160616,20160616,0
1,0,11,20170516,0,32,2,1,20080531,NaN,23,62,57,20170825,20170828,67.99
1,0,5,20170516,0,223,1,3,20150826,NaN,23,62,57,20190126,20190126,4
1,0,5,20170516,0,223,1,3,20150826,NaN,23,77,73,20200206,20200207,24
1,0,5,20170516,0,223,1,3,20150826,NaN,23,51,45,20190719,20190720,21
1,0,11,20170516,0,139,2,0,20161114,20200116,28,57,48,20161205,20161206,22
1,0,11,20170516,0,139,2,0,20161114,20200116,18,86,40,20170705,20170705,0
1,0,11,20170516,0,139,2,0,20161114,20200116,15,62,57,20170414,20170415,21
1,0,0,20170517,0,235,1,3,20140524,20190524,13,0,1,20170515,20170516,27
1,0,0,20170517,0,235,1,3,20140524,20190524,13,62,57,20170517,20170517,3
1,0,11,20170517,0,37,2,1,20140609,20200102,13,57,48,20140929,20140929,0
1,0,8,20170518,0,28,2,2,20100216,20171120,18,57,48,20170421,20170422,10
1,0,8,20170518,0,28,2,2,20100216,20171120,23,57,48,20160820,20160820,0
1,0,8,20170518,0,28,2,2,20100216,20171120,23,57,48,20151005,20151005,2
1,0,11,20170518,0,24,2,2,20150514,20180626,23,62,57,20160927,20160927,5
1,0,11,20170518,0,24,2,2,20150514,20180626,23,62,57,20170129,20170131,37
1,0,11,20170519,0,139,2,0,20070630,NaN,23,70,61,20160705,20160705,4
1,0,11,20170519,0,139,2,0,20070630,NaN,18,62,50,20140116,20140116,2
1,0,11,20170519,0,139,2,0,20070630,NaN,13,1,2,20150401,20150401,0
1,0,11,20170519,0,95,0,3,20160805,NaN,16,57,48,20180615,20180616,17
1,0,11,20170519,0,95,0,3,20160805,NaN,23,57,48,20161026,20161026,1
1,0,9,20170522,0,26,2,1,20150420,20190213,23,70,61,20150825,20150825,3
1,0,11,20170522,0,122,1,2,20170223,NaN,11,62,50,20180629,20180629,0
1,0,2,20170523,0,134,0,1,20170428,20200528,18,57,48,20180530,20180530,7
1,0,2,20170523,0,134,0,1,20170428,20200528,13,57,48,20170523,20170523,2
1,0,2,20170523,0,59,2,2,20170518,NaN,28,57,48,20170702,20170702,0
1,0,2,20170523,0,59,2,2,20170518,NaN,28,57,48,20170522,20170522,1
1,0,8,20170524,0,55,2,2,20080426,NaN,26,70,61,20160721,20160721,0
1,0,8,20170524,0,55,2,2,20080426,NaN,25,57,48,20200526,20200526,5
1,0,8,20170524,0,55,2,2,20080426,NaN,23,52,45,20160918,20160918,4
1,0,8,20170524,0,55,2,2,20080426,NaN,23,57,48,20161113,20161114,17
1,0,8,20170524,0,55,2,2,20080426,NaN,11,57,48,20141116,20141117,16
1,0,8,20170524,0,55,2,2,20080426,NaN,15,57,48,20140927,20140927,0
1,0,8,20170524,0,55,2,2,20080426,NaN,25,57,48,20160816,20160816,1
1,0,8,20170524,0,55,2,2,20080426,NaN,23,52,45,20170524,20170524,2
1,0,8,20170524,0,55,2,2,20080426,NaN,23,57,48,20170625,20170625,1
1,0,8,20170524,0,55,2,2,20080426,NaN,23,70,61,20160214,20160214,0
1,0,8,20170524,0,55,2,2,20080426,NaN,18,66,58,20190901,20190902,20
1,0,8,20170524,0,55,2,2,20080426,NaN,23,62,50,20190910,20190912,46.99
1,0,8,20170524,0,55,2,2,20080426,NaN,30,72,60,20190912,20190912,0
1,0,8,20170524,0,55,2,2,20080426,NaN,26,57,48,20141113,20141113,0
1,0,11,20170524,0,148,2,1,20170302,20200402,26,70,61,20190909,20190909,1
1,0,11,20170524,0,148,2,1,20170302,20200402,25,57,48,20170522,20170522,2
1,0,11,20170524,0,148,2,1,20170302,20200402,23,62,57,20190908,20190908,4
1,0,11,20170525,0,62,0,2,20050111,NaN,23,70,61,20190101,20190102,23
1,0,9,20170525,0,40,2,1,20160414,20190715,18,57,48,20170524,20170524,0
1,0,2,20170525,0,53,2,1,20161208,NaN,23,70,61,20170710,20170712,46
1,0,2,20170525,0,53,2,1,20161208,NaN,25,57,48,20170520,20170525,123
1,0,2,20170525,0,53,2,1,20161208,NaN,13,57,48,20191230,20191230,9
1,0,7,20170526,0,223,1,3,20111011,20200102,26,0,1,20140402,20140402,0
1,0,7,20170526,0,223,1,3,20111011,20200102,28,77,73,20140402,20140402,9
1,0,7,20170526,0,223,1,3,20111011,20200102,13,57,48,20180227,20180228,21
1,0,11,20170526,0,124,0,2,20170512,NaN,13,62,57,20170910,20170912,45
1,0,11,20170526,0,124,0,2,20170512,NaN,15,62,50,20170526,20170530,97..99
1,0,3,20170529,0,66,0,5,20120303,NaN,23,52,45,20150102,20150103,20
1,0,3,20170529,0,66,0,5,20120303,NaN,25,51,45,20170527,20170529,45
1,0,3,20170529,0,66,0,5,20120303,NaN,25,86,40,20151024,20151026,48
1,0,11,20170529,0,126,0,1,20170109,NaN,16,57,48,20170521,20170522,27
1,0,11,20170530,0,80,0,4,20150922,NaN,11,2,2,20161022,20161024,43.99
1,0,6,20170531,0,220,1,6,20110831,NaN,18,57,48,20160803,20160804,25
1,0,9,20170601,0,31,2,1,20030822,NaN,25,77,73,20140910,20140911,19
1,0,9,20170601,0,31,2,1,20030822,NaN,11,7,8,20160804,20160804,2
1,0,9,20170601,0,31,2,1,20030822,NaN,15,57,48,20150915,20150915,2
1,0,9,20170601,0,31,2,1,20030822,NaN,23,64,57,20170531,20170531,5
1,0,9,20170601,0,31,2,1,20030822,NaN,18,62,50,20150314,20150314,0
1,0,9,20170601,0,31,2,1,20030822,NaN,15,53,46,20140904,20140904,4
1,0,9,20170601,0,31,2,1,20030822,NaN,27,2,2,20141126,20141127,27
1,0,9,20170601,0,31,2,1,20030822,NaN,18,62,57,20161013,20161013,1
1,0,9,20170601,0,31,2,1,20030822,NaN,15,86,40,20200303,20200304,22
1,0,9,20170601,0,31,2,1,20030822,NaN,26,86,40,20160912,20160912,4
1,0,9,20170601,0,31,2,1,20030822,NaN,25,62,57,20150312,20150312,1
1,0,9,20170601,0,31,2,1,20030822,NaN,23,62,57,20190312,20190312,0
1,0,9,20170601,0,31,2,1,20030822,NaN,18,62,50,20150314,20150314,1
1,0,9,20170601,0,184,1,3,20100924,NaN,26,86,40,20180104,20180105,17
1,0,9,20170601,0,184,1,3,20100924,NaN,25,57,48,20170216,20170216,7
1,0,9,20170601,0,184,1,3,20100924,NaN,26,57,48,20190118,20190118,0
1,0,0,20170601,0,29,2,2,20130228,NaN,23,62,57,20181014,20181015,13
1,0,0,20170601,0,29,2,2,20130228,NaN,23,0,1,20150824,20150824,0
1,0,0,20170601,0,29,2,2,20130228,NaN,27,62,57,20140728,20140728,1
1,0,0,20170601,0,29,2,2,20130228,NaN,23,62,57,20181015,20181015,1
1,0,0,20170601,0,29,2,2,20130228,NaN,16,57,48,20190814,20190816,49
1,0,0,20170601,0,29,2,2,20130228,NaN,18,85,84,20170531,20170601,23
